Code,Country,Study,Submission,Documents,Note,Date
CR,Costa Rica,Post-Market,Ethics Committee,Confirmation of the payment ,,2022-07-15
CR,Costa Rica,Post-Market,Ethics Committee,"PI and Monitor Cvs, GCP (download form)","In Crotian, following the form. Signed and dated, updated no older than 6 months. Lead PI should have done at least 3 clinical trials, one of those has phase III. Download from:  https://www.halmed.hr/en/O-HALMED-u/Sredisnje-eticko-povjerenstvo-SEP/Naputci-podnositeljima-zahtjeva/ ",2022-07-15
CR,Costa Rica,Post-Market,Ethics Committee,Financial plan/ signed contract with the distribution of funds between the institution and the examiner,"he amount of compensation to a legal entity and the examination team for visits is distributed in the ratio of 40% to the legal entity and 60% to the investigative team. team in case the institution has an established organizational unit for clinical trials, otherwise, the amount of compensation is distributed in the ratio of 20% to the legal entity and 80% to the research team",2022-07-15
CR,Costa Rica,Post-Market,Ethics Committee,Proof of insurance,In Croatian. ,2022-07-15
CR,Costa Rica,Post-Market,Ethics Committee,ICF ,,2022-07-15
CR,Costa Rica,Post-Market,Ethics Committee,Instruction for submission ,"Fill in the form and send it, signed and stamped by the responsible person of the applicant to IT Unit or to CEC per post to: Agency for Medicinal Products and Medical Devices of Croatia, Ksaverska cesta 4, 10 000 Zagreb, Republic of Croatia or personally to HALMED's Registry Office.",2022-07-15
CY,Cyprus,Pre-Market,Ethics Committee,Cover Letter,,2022-07-15
CY,Cyprus,Pre-Market,Ethics Committee,EEBK02 (Application for Program Approval) download,Page 11 to 13 not for MDs,2022-07-15
CY,Cyprus,Pre-Market,Ethics Committee,EEBK03 (Consent Form)/ Assent Form if aplicable,,2022-07-15
CY,Cyprus,Pre-Market,Ethics Committee,The Research Proposal (CIP),,2022-07-15
CY,Cyprus,Pre-Market,Ethics Committee,The Project budgets,,2022-07-15
CY,Cyprus,Pre-Market,Ethics Committee,The Insurance Contract (where applicable),,2022-07-15
CY,Cyprus,Pre-Market,Ethics Committee,The sponsor approval agreement ,,2022-07-15
CY,Cyprus,Pre-Market,Ethics Committee,Proof of payment of the relevant bioethics fee evaluation.,,2022-07-15
CY,Cyprus,Pre-Market,Ethics Committee,"PI CVs (max 2 pages), GCPs",,2022-07-15
CY,Cyprus,Pre-Market,Ethics Committee,"Recruitment information (advertisements, flyers…)",,2022-07-15
CY,Cyprus,Pre-Market,Ethics Committee,Instruction for submission ,NOTE: EBs will handle applications submitted at least 3 weeks prior to the date of their regular meetings.,2022-07-15
CY,Cyprus,Post-Market,Ethics Committee,Cover Letter,,2022-07-15
CY,Cyprus,Post-Market,Ethics Committee,EEBK02 (Application for Program Approval) download,Page 11 to 13 not for MDs,2022-07-15
CY,Cyprus,Post-Market,Ethics Committee,EEBK03 (Consent Form)/ Assent Form if aplicable,,2022-07-15
CY,Cyprus,Post-Market,Ethics Committee,The Research Proposal (CIP),,2022-07-15
CY,Cyprus,Post-Market,Ethics Committee,The Project budgets,,2022-07-15
CY,Cyprus,Post-Market,Ethics Committee,The Insurance Contract (where applicable),,2022-07-15
CY,Cyprus,Post-Market,Ethics Committee,The sponsor approval agreement ,,2022-07-15
CY,Cyprus,Post-Market,Ethics Committee,Proof of payment of the relevant bioethics fee evaluation.,,2022-07-15
CY,Cyprus,Post-Market,Ethics Committee,"PI CVs (max 2 pages), GCPs",,2022-07-15
CY,Cyprus,Post-Market,Ethics Committee,"Recruitment information (advertisements, flyers…)",,2022-07-15
CY,Cyprus,Post-Market,Ethics Committee,Instruction for submission ,NOTE: EBs will handle applications submitted at least 3 weeks prior to the date of their regular meetings.,2022-07-15
CZ,Czech Republic,Pre-Market,Ethics Committee,written contract between the sponsor of the clinical investigation and the provider of healthcare services,,2022-07-15
CZ,Czech Republic,Pre-Market,Ethics Committee,a written contract between the sponsor of the clinical investigation and the investigator,,2022-07-15
CZ,Czech Republic,Pre-Market,Ethics Committee,Investigator's Brochure,,2022-07-15
CZ,Czech Republic,Pre-Market,Ethics Committee,CIP,,2022-07-15
CZ,Czech Republic,Pre-Market,Ethics Committee,ICF,Section 18 Act on MDs,2022-07-15
CZ,Czech Republic,Pre-Market,Ethics Committee,Insurance Cerificate,,2022-07-15
CZ,Czech Republic,Pre-Market,Ethics Committee,A declaration as to whether the medical device contains an active substance or a human blood or plasma derivative as its integral part,,2022-07-15
CZ,Czech Republic,Pre-Market,Ethics Committee,"declaration as to whether the medical device, with a view to minimising the risks of TSE infection transfer to humans, has been manufactured using tissues of animal origin (if aplicable)",,2022-07-15
CZ,Czech Republic,Pre-Market,Ethics Committee,declaration that the concerned medical device meets basic requirements set forth for medical devices in conformity assessment (CE Certificate),,2022-07-15
CZ,Czech Republic,Pre-Market,Ethics Committee,Device information ,,2022-07-15
CZ,Czech Republic,Pre-Market,Ethics Committee,"PI CVs, GCP",,2022-07-15
CZ,Czech Republic,Pre-Market,Ethics Committee,Clinical Trial Agreement (CTA),,2022-07-15
CZ,Czech Republic,Pre-Market,Ethics Committee,Economic compensation (if Applicable),,2022-07-15
CZ,Czech Republic,Pre-Market,Ethics Committee,Payment detail ,,2022-07-15
CZ,Czech Republic,Pre-Market,Ethics Committee,Sponsor Letter ,,2022-07-15
CZ,Czech Republic,Post-Market,Ethics Committee,written contract between the sponsor of the clinical investigation and the provider of healthcare services,,2022-07-15
CZ,Czech Republic,Post-Market,Ethics Committee,a written contract between the sponsor of the clinical investigation and the investigator,,2022-07-15
CZ,Czech Republic,Post-Market,Ethics Committee,Investigator's Brochure,,2022-07-15
CZ,Czech Republic,Post-Market,Ethics Committee,CIP,,2022-07-15
CZ,Czech Republic,Post-Market,Ethics Committee,ICF,Section 18 Act on MDs,2022-07-15
CZ,Czech Republic,Post-Market,Ethics Committee,Insurance Cerificate,,2022-07-15
CZ,Czech Republic,Post-Market,Ethics Committee,A declaration as to whether the medical device contains an active substance or a human blood or plasma derivative as its integral part,,2022-07-15
CZ,Czech Republic,Post-Market,Ethics Committee,"declaration as to whether the medical device, with a view to minimising the risks of TSE infection transfer to humans, has been manufactured using tissues of animal origin (if aplicable)",,2022-07-15
CZ,Czech Republic,Post-Market,Ethics Committee,declaration that the concerned medical device meets basic requirements set forth for medical devices in conformity assessment (CE Certificate),,2022-07-15
CZ,Czech Republic,Post-Market,Ethics Committee,Device information ,,2022-07-15
CZ,Czech Republic,Post-Market,Ethics Committee,"PI CVs, GCP",,2022-07-15
CZ,Czech Republic,Post-Market,Ethics Committee,Clinical Trial Agreement (CTA),,2022-07-15
CZ,Czech Republic,Post-Market,Ethics Committee,Economic compensation (if Applicable),,2022-07-15
CZ,Czech Republic,Post-Market,Ethics Committee,Payment detail ,,2022-07-15
CZ,Czech Republic,Post-Market,Ethics Committee,Sponsor Letter ,,2022-07-15
DK,Denmark,Pre-Market,Ethics Committee,Notification Form,Signed by PI and Sponsor,2022-07-15
DK,Denmark,Pre-Market,Ethics Committee,Protocol,in DK or EN. Dated and signed,2022-07-15
DK,Denmark,Pre-Market,Ethics Committee,Synopsis,in DK. Language for mon-medical experts,2022-07-15
DK,Denmark,Pre-Market,Ethics Committee,Participant information,,2022-07-15
DK,Denmark,Pre-Market,Ethics Committee,ICF,,2022-07-15
DK,Denmark,Pre-Market,Ethics Committee,Questionnaires,,2022-07-15
DK,Denmark,Pre-Market,Ethics Committee,Recruitment materials,,2022-07-15
DK,Denmark,Pre-Market,Ethics Committee,Documentation of insurance cover ,IN DK,2022-07-15
DK,Denmark,Pre-Market,Ethics Committee,Sponsor contracts,,2022-07-15
DK,Denmark,Pre-Market,Ethics Committee,"PI CS, GCPS, ID information",,2022-07-15
DK,Denmark,Pre-Market,Ethics Committee,"Sponsor company name, VAT no., ",If Sponsor submit the application ,2022-07-15
DK,Denmark,Post-Market,Ethics Committee,Notification Form,Signed by PI and Sponsor,2022-07-15
DK,Denmark,Post-Market,Ethics Committee,Protocol,in DK or EN. Dated and signed,2022-07-15
DK,Denmark,Post-Market,Ethics Committee,Synopsis,in DK. Language for mon-medical experts,2022-07-15
DK,Denmark,Post-Market,Ethics Committee,Participant information,,2022-07-15
DK,Denmark,Post-Market,Ethics Committee,ICF,,2022-07-15
DK,Denmark,Post-Market,Ethics Committee,Questionnaires,,2022-07-15
DK,Denmark,Post-Market,Ethics Committee,Recruitment materials,,2022-07-15
DK,Denmark,Post-Market,Ethics Committee,Documentation of insurance cover ,IN DK,2022-07-15
DK,Denmark,Post-Market,Ethics Committee,Sponsor contracts,,2022-07-15
DK,Denmark,Post-Market,Ethics Committee,"PI CS, GCPS, ID information",,2022-07-15
DK,Denmark,Post-Market,Ethics Committee,"Sponsor company name, VAT no., ",If Sponsor submit the application ,2022-07-15
DE,Germany,Pre-Market,Ethics Committee,CIP ,According to MDR Annex XV Chapter II. 3,2022-07-15
DE,Germany,Pre-Market,Ethics Committee,IB,According to MDR Annex XV Chapter II. 2,2022-07-15
DE,Germany,Pre-Market,Ethics Committee,Synopsis,in DE. According to MDR Annex XV Chapter II. 1.11,2022-07-15
DE,Germany,Pre-Market,Ethics Committee,Description of the procedure,"A detailed description of the clinical procedures and diagnostic tests used during the course of the clinical investigation and, in particular, details of any deviations from usual practice",2022-07-15
DE,Germany,Pre-Market,Ethics Committee,The pre-clinical evaluation,According to MDR Annex XV Chapter II. 2.3,2022-07-15
DE,Germany,Pre-Market,Ethics Committee,IFU,Gebrauchsanweisung. According to MDR Annex XV Chapter II. 2.2,2022-07-15
DE,Germany,Pre-Market,Ethics Committee,Risk analysis,According to MDR Annex XV Chapter II. 2.5,2022-07-15
DE,Germany,Pre-Market,Ethics Committee,Signed statement for GSPRs,According to MDR Annex XV Chapter II. 4.1,2022-07-15
DE,Germany,Pre-Market,Ethics Committee,Follow-up plan,According to MDR Annex XV Chapter II. 3.16 ,2022-07-15
DE,Germany,Pre-Market,Ethics Committee,Power of Attorney for Representatives/ Vollmacht,According to MDR Annex XV Chapter II. 3.12,2022-07-15
DE,Germany,Pre-Market,Ethics Committee,Site sustainability,According to MDR Annex XV Chapter II. 1.13,2022-07-15
DE,Germany,Pre-Market,Ethics Committee,"PI Cvs, GCPs",,2022-07-15
DE,Germany,Pre-Market,Ethics Committee,"Other staffs Cvs, GCPs",,2022-07-15
DE,Germany,Pre-Market,Ethics Committee,Patient information & ICF,According to MDR Annex XV Chapter II. 4.4,2022-07-15
DE,Germany,Pre-Market,Ethics Committee,Justification Inclusion of particularly vulnerable groups,If aplicable ,2022-07-15
DE,Germany,Pre-Market,Ethics Committee,Proof of insurance,According to MDR Annex XV Chapter II. 4.5,2022-07-15
DE,Germany,Pre-Market,Ethics Committee,Subjects compensation,According to MDR Annex XV Chapter II. 3.1.4,2022-07-15
DE,Germany,Pre-Market,Ethics Committee,Data protection,,2022-07-15
DE,Germany,Pre-Market,Ethics Committee,CTA,,2022-07-15
DE,Germany,Pre-Market,Ethics Committee,Criteria and procedures for follow-up of subjects following the end of study,,2022-07-15
DE,Germany,Pre-Market,Ethics Committee,CEP,According to MDR Annex XV Chapter II. 3.18,2022-07-15
DE,Germany,Pre-Market,Ethics Committee,List  of technical documentation ,,2022-07-15
DE,Germany,Post-Market,Ethics Committee,CIP ,According to MDR Annex XV Chapter II. 3,2022-07-15
DE,Germany,Post-Market,Ethics Committee,IB,According to MDR Annex XV Chapter II. 2,2022-07-15
DE,Germany,Post-Market,Ethics Committee,Synopsis,in DE. According to MDR Annex XV Chapter II. 1.11,2022-07-15
DE,Germany,Post-Market,Ethics Committee,Description of the procedure,"A detailed description of the clinical procedures and diagnostic tests used during the course of the clinical investigation and, in particular, details of any deviations from usual practice",2022-07-15
DE,Germany,Post-Market,Ethics Committee,The pre-clinical evaluation,According to MDR Annex XV Chapter II. 2.3,2022-07-15
DE,Germany,Post-Market,Ethics Committee,IFU,Gebrauchsanweisung. According to MDR Annex XV Chapter II. 2.2,2022-07-15
DE,Germany,Post-Market,Ethics Committee,Risk analysis,According to MDR Annex XV Chapter II. 2.5,2022-07-15
DE,Germany,Post-Market,Ethics Committee,Signed statement for GSPRs,According to MDR Annex XV Chapter II. 4.1,2022-07-15
DE,Germany,Post-Market,Ethics Committee,Follow-up plan,According to MDR Annex XV Chapter II. 3.16 ,2022-07-15
DE,Germany,Post-Market,Ethics Committee,Power of Attorney for Representatives/ Vollmacht,According to MDR Annex XV Chapter II. 3.12,2022-07-15
DE,Germany,Post-Market,Ethics Committee,Site sustainability,According to MDR Annex XV Chapter II. 1.13,2022-07-15
DE,Germany,Post-Market,Ethics Committee,"PI Cvs, GCPs",,2022-07-15
DE,Germany,Post-Market,Ethics Committee,"Other staffs Cvs, GCPs",,2022-07-15
DE,Germany,Post-Market,Ethics Committee,Patient information & ICF,According to MDR Annex XV Chapter II. 4.4,2022-07-15
DE,Germany,Post-Market,Ethics Committee,Justification Inclusion of particularly vulnerable groups,If aplicable ,2022-07-15
DE,Germany,Post-Market,Ethics Committee,Proof of insurance,According to MDR Annex XV Chapter II. 4.5,2022-07-15
DE,Germany,Post-Market,Ethics Committee,Subjects compensation,According to MDR Annex XV Chapter II. 3.1.4,2022-07-15
DE,Germany,Post-Market,Ethics Committee,Data protection,,2022-07-15
DE,Germany,Post-Market,Ethics Committee,CTA,,2022-07-15
DE,Germany,Post-Market,Ethics Committee,Criteria and procedures for follow-up of subjects following the end of study,,2022-07-15
DE,Germany,Post-Market,Ethics Committee,CEP,According to MDR Annex XV Chapter II. 3.18,2022-07-15
DE,Germany,Post-Market,Ethics Committee,List  of technical documentation ,,2022-07-15
EE,Estonia,Pre-Market,Ethics Committee,Application Form,Download from the webpage,2022-07-15
EE,Estonia,Pre-Market,Ethics Committee,Study Protocol,,2022-07-15
EE,Estonia,Pre-Market,Ethics Committee,Written information to subjects and consent form (s) for the subject.,,2022-07-15
EE,Estonia,Pre-Market,Ethics Committee,"PI Cvs, GCPs",,2022-07-15
EE,Estonia,Pre-Market,Ethics Committee,"CRF, questionnaires.",In Estonian,2022-07-15
EE,Estonia,Pre-Market,Ethics Committee,Recruitment plan,In Estonian,2022-07-15
EE,Estonia,Pre-Market,Ethics Committee,GDPR plan,,2022-07-15
EE,Estonia,Post-Market,Ethics Committee,Application Form,Download from the webpage,2022-07-15
EE,Estonia,Post-Market,Ethics Committee,Study Protocol,,2022-07-15
EE,Estonia,Post-Market,Ethics Committee,Written information to subjects and consent form (s) for the subject.,,2022-07-15
EE,Estonia,Post-Market,Ethics Committee,"PI Cvs, GCPs",,2022-07-15
EE,Estonia,Post-Market,Ethics Committee,"CRF, questionnaires.",In Estonian,2022-07-15
EE,Estonia,Post-Market,Ethics Committee,Recruitment plan,In Estonian,2022-07-15
EE,Estonia,Post-Market,Ethics Committee,GDPR plan,,2022-07-15
ES,Spain,Pre-Market,Ethics Committee,Cover Letter,,2022-07-15
ES,Spain,Pre-Market,Ethics Committee,CIP ,"Acceptable in EN. Version, dated and signature",2022-07-15
ES,Spain,Pre-Market,Ethics Committee,Synopsis,"in ES. Version, dated and sign.",2022-07-15
