Code,Country,Study,Submission,Documents,Note,Date
SI,Slovenia,Post-Market,CA,2. Introduction,,2022-06-30
SI,Slovenia,Post-Market,CA,3. Participants,,2022-06-30
SI,Slovenia,Post-Market,CA,4. Research plan,,2022-06-30
SI,Slovenia,Post-Market,CA,5. Procedure,,2022-06-30
SI,Slovenia,Post-Market,CA,6. Consent to participation,,2022-06-30
SI,Slovenia,Post-Market,CA,7. Protection and confidentiality of data,,2022-06-30
SI,Slovenia,Post-Market,CA,8. Assessment of possible risks and benefits of participation,,2022-06-30
SI,Slovenia,Post-Market,CA,Informed Consent Form,More detail in the PDF guide,2022-06-30
SI,Slovenia,Post-Market,CA,1. Introduction,,2022-06-30
SI,Slovenia,Post-Market,CA,2. Obligation of the participants,,2022-06-30
SI,Slovenia,Post-Market,CA,3. Compensation of the participants (if aplicable),,2022-06-30
SI,Slovenia,Post-Market,CA,4. Risks and hazards of participants,,2022-06-30
SI,Slovenia,Post-Market,CA,5. Benefits of paticipants,,2022-06-30
SI,Slovenia,Post-Market,CA,6. Voluntary nature of participation,,2022-06-30
SI,Slovenia,Post-Market,CA,7. Data information,,2022-06-30
SI,Slovenia,Post-Market,CA,8. Contact information,,2022-06-30
SK,Slovakia (Slovak republic),Pre-Market,CA,Instruction ,"There is no direct communication between the Committee and the applicant (sponsor) following the new procedures, except the case of a clinical trial with CE marked medical device.     ",2022-06-30
SK,Slovakia (Slovak republic),Post-Market,CA,Instruction,Same documents as the CA submission ,2022-06-30
SE,Sweden,Pre-Market,CA,Instruction ,"For the ethical review, the first step is to fill in form 01 Description of the research project - medical devices. The form must be in Swedish and sent in as a searchable PDF. Then send all the documents to CA only. ",2022-06-30
SE,Sweden,Post-Market,CA,Instruction ,"For the ethical review, the first step is to fill in form 01 Description of the research project - medical devices. The form must be in Swedish and sent in as a searchable PDF. Then send all the documents to CA only. ",2022-06-30
UK,United Kingdom,Pre-Market,CA,Protocol,,2022-06-30
UK,United Kingdom,Pre-Market,CA,Participant information sheet & ICF,Template: http://www.hra-decisiontools.org.uk/consent/examples.html ,2022-06-30
UK,United Kingdom,Pre-Market,CA,Data protection,,2022-06-30
UK,United Kingdom,Pre-Market,CA,Organisation Information Document,Non-comercial & comercial version. For non-commercial studies it should be accompanied by a completed Schedule of Events.,2022-06-30
UK,United Kingdom,Pre-Market,CA,The Industry Costing Templates ,,2022-06-30
UK,United Kingdom,Pre-Market,CA,Model Agreement,,2022-06-30
UK,United Kingdom,Pre-Market,CA,Funding ,,2022-06-30
UK,United Kingdom,Pre-Market,CA,"PI CVs, GCPs",,2022-06-30
UK,United Kingdom,Post-Market,CA,Protocol,,2022-06-30
UK,United Kingdom,Post-Market,CA,Participant information sheet & ICF,Template: http://www.hra-decisiontools.org.uk/consent/examples.html ,2022-06-30
UK,United Kingdom,Post-Market,CA,Data protection,,2022-06-30
UK,United Kingdom,Post-Market,CA,Organisation Information Document,Non-comercial & comercial version. For non-commercial studies it should be accompanied by a completed Schedule of Events.,2022-06-30
UK,United Kingdom,Post-Market,CA,The Industry Costing Templates ,,2022-06-30
UK,United Kingdom,Post-Market,CA,Model Agreement,,2022-06-30
UK,United Kingdom,Post-Market,CA,Funding ,,2022-06-30
UK,United Kingdom,Post-Market,CA,"PI CVs, GCPs",,2022-06-30
